Fecha;Representante;CódigoProducto;Unidades
21/12/2015;Ana María Castro Chávez;B018IZ0SWI;2
21/12/2015;Laura Flores Guzmán;B018IZ0SWI;9
21/12/2015;Carlos González Medina;B00F3J4B5S;3
21/12/2015;Miguel Ángel Vega Torres;B00K15Q2B0;2
21/12/2015;Rafaela Cáceres Castro;B018IZ0SWI;3
21/12/2015;Carla Fernández Mendoza;B00F3J4B5S;2
21/12/2015;Adrián Vega Ruiz;B018IZ0SWI;1
21/12/2015;Diego Morales Castro;B015YCRYZM;13
21/12/2015;Ricardo Gómez Vargas;B00K15Q2B0;2
21/12/2015;Silvia Ramírez Rivera;B016381QZA;2
21/12/2015;Eduardo Cáceres Salazar;B01LQV1YHO;2
21/12/2015;Juan Carlos Rodríguez Huamán;B00NQGP42Y;2
21/12/2015;Gabriela Rojas Huerta;B00J0O5J4Y;1
21/12/2015;Verónica Quispe Rodríguez;B00K15Q2B0;2
21/12/2015;Julio Vargas López;B018IZ0SWI;12
21/12/2015;Valentina Torres Vega;B018IZ0SWI;3
21/12/2015;Mariana Ruiz Cruz;B00NQGP42Y;2
21/12/2015;Luis Torres Medina;B01KBH547A;1
21/12/2015;Andrés Ramos Silva;B01DZJFWNC;2
21/12/2015;Ana Paula Sánchez Vargas;B00K15Q2B0;1
21/12/2015;Alejandro Ortega Salinas;B016381QZA;2
21/12/2015;Sofía Castro Valdez;B00K15Q2B0;3
21/12/2015;Lucía Pérez Guerra;B00NQGP42Y;2
21/12/2015;Sebastián Salazar Peña;B00F3J4B5S;2
21/12/2015;Carolina Espinoza Ramírez;B018IZ0SWI;2
21/12/2015;Manuel Rojas Cárdenas;B018IZ0SWI;2
21/12/2015;Gabriela Navarro Gómez;B01LQV1YHO;3
21/12/2015;Andrés Soto Paredes;B01LQV1YHO;2
21/12/2015;Víctor García Soto;B00K15Q2B0;3
21/12/2015;Camila Paredes Delgado;B015YCRYZM;3
21/12/2015;Valeria Tapia Castro;B018IZ0SWI;3
21/12/2015;Eduardo Morales Sánchez;B00F3J4B5S;3
21/12/2015;María Fernández Vásquez;B018IZ0SWI;2
21/12/2015;Jorge Huamán Flores;B00J0O5J4Y;2
21/12/2015;Daniela Chávez Paredes;B01DZJFWNC;12
21/12/2015;José López Ramírez;B00F3J4B5S;1
21/12/2015;Ana María Vargas Vega;B00NQGP42Y;3
21/12/2015;Carlos Rivera Castro;B01EYT1URO;3
21/12/2015;Brenda Torres Sánchez;B01DZJFWNC;3
21/12/2015;Luis González López;B00K15Q2B0;1
21/12/2015;Patricia Medina Vargas;B00J0O5J4Y;2
21/12/2015;Miguel García Huamán;B018IZ0SWI;4
21/12/2015;Adriana Rodríguez Silva;B016B7INC2;2
21/12/2015;Juan Pérez Torres;B00K15Q2B0;1
21/12/2015;Sofía Castro Salinas;B00F3J4B5S;3
21/12/2015;Diego Morales López;B00F3J4B5S;3
21/12/2015;Mariana Rojas Medina;B00K15Q2B0;2
21/12/2015;Alejandro Soto Vásquez;B018IZ0SWI;2
21/12/2015;Valentina Vega Ruiz;B018IZ0SWI;1
21/12/2015;Andrés Gómez Paredes;B00NQGP42Y;1
21/12/2015;Gabriela Huamán Castro;B01EYT1URO;3
21/12/2015;Eduardo Torres López;B01LQV1YHO;1
21/12/2015;Carla Medina Vargas;B01KBH547A;2
21/12/2015;Ricardo García Huerta;B00NQGP42Y;1
21/12/2015;Laura Chávez Castro;B018IZ0SWI;3
21/12/2015;Carlos González Ruiz;B00K15Q2B0;2
21/12/2015;Silvia Castro López;B00K15Q2B0;2
21/12/2015;Juan Carlos Rodríguez Medina;B00NQGP42Y;16
21/12/2015;Luisa Fernández Vargas;B01DZJFWNC;2
21/12/2015;José Morales Huamán;B00F3J4B5S;23
21/12/2015;Ana Paula Rojas Torres;B00K15Q2B0;3
21/12/2015;Miguel Ángel Vega López;B00K15Q2B0;16
21/12/2015;Carla García Castro;B00K15Q2B0;1
21/12/2015;Eduardo Castro Ruiz;B01EYT1URO;3
22/12/2015;Gabriela Ramírez Vargas;B01KBH547A;2
22/12/2015;Ricardo Gómez Medina;B018IZ0SWI;3
22/12/2015;Laura Flores Salazar;B01KBH547A;2
22/12/2015;Juan Carlos Rodríguez Delgado;B00NQGP42Y;2
22/12/2015;Luisa García Vásquez;B01KBH547A;11
22/12/2015;Ana María Castro Salinas;B018IZ0SWI;3
22/12/2015;Ana María Castro Chávez;B01KBH547A;3
22/12/2015;Laura Flores Guzmán;B018IZ0SWI;1
22/12/2015;Carlos González Medina;B018IZ0SWI;3
22/12/2015;Miguel Ángel Vega Torres;B00NQGP42Y;5
22/12/2015;Rafaela Cáceres Castro;B016381QZA;1
22/12/2015;Carla Fernández Mendoza;B00F3J4B5S;1
22/12/2015;Adrián Vega Ruiz;B00NQGP42Y;2
22/12/2015;Diego Morales Castro;B018IZ0SWI;1
22/12/2015;Ricardo Gómez Vargas;B01KBH547A;3
22/12/2015;Silvia Ramírez Rivera;B00F3J4B5S;2
22/12/2015;Eduardo Cáceres Salazar;B00K15Q2B0;2
22/12/2015;Juan Carlos Rodríguez Huamán;B016381QZA;2
22/12/2015;Gabriela Rojas Huerta;B00K15Q2B0;7
22/12/2015;Verónica Quispe Rodríguez;B018IZ0SWI;1
22/12/2015;Julio Vargas López;B00F3J4B5S;2
22/12/2015;Valentina Torres Vega;B00K15Q2B0;2
22/12/2015;Mariana Ruiz Cruz;B018IZ0SWI;3
22/12/2015;Luis Torres Medina;B018IZ0SWI;3
22/12/2015;Andrés Ramos Silva;B00F3J4B5S;2
22/12/2015;Ana Paula Sánchez Vargas;B01KBH547A;1
22/12/2015;Alejandro Ortega Salinas;B00NQGP42Y;3
22/12/2015;Sofía Castro Valdez;B00F3J4B5S;3
22/12/2015;Lucía Pérez Guerra;B018IZ0SWI;1
22/12/2015;Sebastián Salazar Peña;B00F3J4B5S;1
22/12/2015;Carolina Espinoza Ramírez;B018IZ0SWI;2
22/12/2015;Manuel Rojas Cárdenas;B01KBH547A;1
22/12/2015;Gabriela Navarro Gómez;B018IZ0SWI;1
22/12/2015;Andrés Soto Paredes;B01KBH547A;3
22/12/2015;Víctor García Soto;B00K15Q2B0;2
22/12/2015;Camila Paredes Delgado;B018IZ0SWI;2
22/12/2015;Valeria Tapia Castro;B016381QZA;18
22/12/2015;Eduardo Morales Sánchez;B01KBH547A;1
22/12/2015;María Fernández Vásquez;B00F3J4B5S;1
22/12/2015;Jorge Huamán Flores;B00F3J4B5S;2
22/12/2015;Daniela Chávez Paredes;B00K15Q2B0;2
22/12/2015;José López Ramírez;B01DZJFWNC;3
22/12/2015;Ana María Vargas Vega;B01LQV1YHO;3
22/12/2015;Carlos Rivera Castro;B018IZ0SWI;1
22/12/2015;Brenda Torres Sánchez;B016B7INC2;1
22/12/2015;Luis González López;B01KBH547A;2
22/12/2015;Patricia Medina Vargas;B00NQGP42Y;2
22/12/2015;Miguel García Huamán;B00F3J4B5S;1
22/12/2015;Adriana Rodríguez Silva;B00K15Q2B0;18
22/12/2015;Juan Pérez Torres;B00NQGP42Y;3
22/12/2015;Sofía Castro Salinas;B00F3J4B5S;3
22/12/2015;Diego Morales López;B01KBH547A;2
22/12/2015;Mariana Rojas Medina;B00K15Q2B0;2
22/12/2015;Alejandro Soto Vásquez;B00NQGP42Y;1
22/12/2015;Valentina Vega Ruiz;B00K15Q2B0;1
22/12/2015;Andrés Gómez Paredes;B00NQGP42Y;2
22/12/2015;Gabriela Huamán Castro;B016B7INC2;1
22/12/2015;Eduardo Torres López;B01KBH547A;1
22/12/2015;Carla Medina Vargas;B016381QZA;3
22/12/2015;Ricardo García Huerta;B015YCRYZM;11
22/12/2015;Laura Chávez Castro;B00NQGP42Y;2
22/12/2015;Carlos González Ruiz;B01KBH547A;3
22/12/2015;Silvia Castro López;B01DZJFWNC;2
22/12/2015;Juan Carlos Rodríguez Medina;B00F3J4B5S;3
22/12/2015;Luisa Fernández Vargas;B01LQV1YHO;3
23/12/2015;José Morales Huamán;B00NQGP42Y;3
23/12/2015;Ana Paula Rojas Torres;B01KBH547A;3
23/12/2015;Miguel Ángel Vega López;B016381QZA;3
23/12/2015;Carla García Castro;B00F3J4B5S;3
23/12/2015;Eduardo Castro Ruiz;B00F3J4B5S;2
23/12/2015;Gabriela Ramírez Vargas;B01KBH547A;1
23/12/2015;Ricardo Gómez Medina;B01KBH547A;3
23/12/2015;Laura Flores Salazar;B00J0O5J4Y;3
23/12/2015;Juan Carlos Rodríguez Delgado;B01KBH547A;2
23/12/2015;Luisa García Vásquez;B018IZ0SWI;2
23/12/2015;Ana María Castro Salinas;B00K15Q2B0;2
23/12/2015;Ana María Castro Chávez;B01EYT1URO;3
23/12/2015;Laura Flores Guzmán;B01EYT1URO;4
23/12/2015;Carlos González Medina;B00F3J4B5S;1
23/12/2015;Miguel Ángel Vega Torres;B01DZJFWNC;1
23/12/2015;Rafaela Cáceres Castro;B016381QZA;3
23/12/2015;Carla Fernández Mendoza;B00F3J4B5S;2
23/12/2015;Adrián Vega Ruiz;B018IZ0SWI;2
23/12/2015;Diego Morales Castro;B00K15Q2B0;24
23/12/2015;Ricardo Gómez Vargas;B016381QZA;2
23/12/2015;Silvia Ramírez Rivera;B01DZJFWNC;15
23/12/2015;Eduardo Cáceres Salazar;B01KBH547A;3
23/12/2015;Juan Carlos Rodríguez Huamán;B00J0O5J4Y;3
23/12/2015;Gabriela Rojas Huerta;B01EYT1URO;12
23/12/2015;Verónica Quispe Rodríguez;B00F3J4B5S;11
23/12/2015;Julio Vargas López;B01LQV1YHO;2
23/12/2015;Valentina Torres Vega;B01LQV1YHO;1
23/12/2015;Mariana Ruiz Cruz;B00K15Q2B0;3
23/12/2015;Luis Torres Medina;B01KBH547A;3
23/12/2015;Andrés Ramos Silva;B00K15Q2B0;2
23/12/2015;Ana Paula Sánchez Vargas;B00K15Q2B0;3
23/12/2015;Alejandro Ortega Salinas;B00NQGP42Y;3
23/12/2015;Sofía Castro Valdez;B015YCRYZM;1
23/12/2015;Lucía Pérez Guerra;B01KBH547A;3
23/12/2015;Sebastián Salazar Peña;B01EYT1URO;3
23/12/2015;Carolina Espinoza Ramírez;B00NQGP42Y;3
23/12/2015;Manuel Rojas Cárdenas;B00J0O5J4Y;3
23/12/2015;Gabriela Navarro Gómez;B018IZ0SWI;3
23/12/2015;Andrés Soto Paredes;B01LQV1YHO;3
23/12/2015;Víctor García Soto;B00F3J4B5S;3
23/12/2015;Camila Paredes Delgado;B00K15Q2B0;3
23/12/2015;Valeria Tapia Castro;B01DZJFWNC;4
23/12/2015;Eduardo Morales Sánchez;B016381QZA;2
23/12/2015;María Fernández Vásquez;B01KBH547A;3
23/12/2015;Jorge Huamán Flores;B01KBH547A;3
23/12/2015;Daniela Chávez Paredes;B015YCRYZM;3
24/12/2015;José López Ramírez;B018IZ0SWI;2
24/12/2015;Ana María Vargas Vega;B01KBH547A;25
24/12/2015;Carlos Rivera Castro;B00F3J4B5S;8
24/12/2015;Brenda Torres Sánchez;B016381QZA;1
24/12/2015;Luis González López;B015YCRYZM;2
24/12/2015;Patricia Medina Vargas;B01EYT1URO;2
24/12/2015;Miguel García Huamán;B01KBH547A;17
24/12/2015;Adriana Rodríguez Silva;B01DZJFWNC;2
24/12/2015;Juan Pérez Torres;B01EYT1URO;2
24/12/2015;Sofía Castro Salinas;B01DZJFWNC;3
24/12/2015;Diego Morales López;B00F3J4B5S;3
24/12/2015;Mariana Rojas Medina;B018IZ0SWI;2
24/12/2015;Alejandro Soto Vásquez;B00NQGP42Y;3
24/12/2015;Valentina Vega Ruiz;B01DZJFWNC;2
24/12/2015;Andrés Gómez Paredes;B018IZ0SWI;1
24/12/2015;Gabriela Huamán Castro;B00F3J4B5S;7
24/12/2015;Eduardo Torres López;B00K15Q2B0;13
24/12/2015;Carla Medina Vargas;B01DZJFWNC;3
24/12/2015;Ricardo García Huerta;B016B7INC2;2
24/12/2015;Laura Chávez Castro;B00NQGP42Y;3
24/12/2015;Carlos González Ruiz;B01KBH547A;3
24/12/2015;Silvia Castro López;B01KBH547A;2
24/12/2015;Juan Carlos Rodríguez Medina;B016381QZA;1
24/12/2015;Luisa Fernández Vargas;B01KBH547A;2
24/12/2015;José Morales Huamán;B01LQV1YHO;3
24/12/2015;Ana Paula Rojas Torres;B018IZ0SWI;3
24/12/2015;Miguel Ángel Vega López;B01EYT1URO;2
24/12/2015;Carla García Castro;B00K15Q2B0;2
24/12/2015;Eduardo Castro Ruiz;B01LQV1YHO;3
24/12/2015;Gabriela Ramírez Vargas;B00K15Q2B0;2
24/12/2015;Ricardo Gómez Medina;B00K15Q2B0;3
24/12/2015;Laura Flores Salazar;B01DZJFWNC;3
24/12/2015;Juan Carlos Rodríguez Delgado;B00J0O5J4Y;2
24/12/2015;Luisa García Vásquez;B016B7INC2;1
24/12/2015;Ana María Castro Salinas;B018IZ0SWI;2
24/12/2015;Ana María Castro Chávez;B01EYT1URO;1
24/12/2015;Laura Flores Guzmán;B00J0O5J4Y;3
24/12/2015;Carlos González Medina;B018IZ0SWI;2
24/12/2015;Miguel Ángel Vega Torres;B00F3J4B5S;5
24/12/2015;Rafaela Cáceres Castro;B00NQGP42Y;2
24/12/2015;Carla Fernández Mendoza;B00K15Q2B0;3
24/12/2015;Adrián Vega Ruiz;B016381QZA;2
24/12/2015;Diego Morales Castro;B01DZJFWNC;1
24/12/2015;Ricardo Gómez Vargas;B00F3J4B5S;2
24/12/2015;Silvia Ramírez Rivera;B01LQV1YHO;2
24/12/2015;Eduardo Cáceres Salazar;B01LQV1YHO;3
24/12/2015;Juan Carlos Rodríguez Huamán;B01EYT1URO;1
24/12/2015;Gabriela Rojas Huerta;B01KBH547A;1
24/12/2015;Verónica Quispe Rodríguez;B01LQV1YHO;3
24/12/2015;Julio Vargas López;B00F3J4B5S;1
24/12/2015;Valentina Torres Vega;B018IZ0SWI;2
24/12/2015;Mariana Ruiz Cruz;B00K15Q2B0;3
24/12/2015;Luis Torres Medina;B015YCRYZM;1
24/12/2015;Andrés Ramos Silva;B015YCRYZM;1
24/12/2015;Ana Paula Sánchez Vargas;B01DZJFWNC;2
24/12/2015;Alejandro Ortega Salinas;B00NQGP42Y;2
24/12/2015;Sofía Castro Valdez;B018IZ0SWI;2
24/12/2015;Lucía Pérez Guerra;B01KBH547A;3
24/12/2015;Sebastián Salazar Peña;B00NQGP42Y;3
24/12/2015;Carolina Espinoza Ramírez;B016B7INC2;1
24/12/2015;Manuel Rojas Cárdenas;B016381QZA;2
24/12/2015;Gabriela Navarro Gómez;B01KBH547A;3
24/12/2015;Andrés Soto Paredes;B01DZJFWNC;3
24/12/2015;Víctor García Soto;B016B7INC2;3
24/12/2015;Camila Paredes Delgado;B01KBH547A;1
24/12/2015;Valeria Tapia Castro;B00NQGP42Y;2
25/12/2015;Eduardo Morales Sánchez;B018IZ0SWI;1
25/12/2015;María Fernández Vásquez;B00F3J4B5S;3
25/12/2015;Jorge Huamán Flores;B01KBH547A;3
25/12/2015;Daniela Chávez Paredes;B018IZ0SWI;3
25/12/2015;José López Ramírez;B00F3J4B5S;2
25/12/2015;Ana María Vargas Vega;B016381QZA;1
25/12/2015;Carlos Rivera Castro;B016381QZA;1
25/12/2015;Brenda Torres Sánchez;B018IZ0SWI;3
25/12/2015;Luis González López;B01LQV1YHO;1
25/12/2015;Patricia Medina Vargas;B00F3J4B5S;3
25/12/2015;Miguel García Huamán;B018IZ0SWI;3
25/12/2015;Adriana Rodríguez Silva;B018IZ0SWI;3
25/12/2015;Juan Pérez Torres;B01EYT1URO;21
25/12/2015;Sofía Castro Salinas;B01KBH547A;2
25/12/2015;Diego Morales López;B016B7INC2;3
25/12/2015;Mariana Rojas Medina;B00K15Q2B0;2
25/12/2015;Alejandro Soto Vásquez;B00F3J4B5S;2
25/12/2015;Valentina Vega Ruiz;B00K15Q2B0;2
25/12/2015;Andrés Gómez Paredes;B00J0O5J4Y;2
25/12/2015;Gabriela Huamán Castro;B018IZ0SWI;2
25/12/2015;Eduardo Torres López;B016B7INC2;2
25/12/2015;Carla Medina Vargas;B00F3J4B5S;3
25/12/2015;Ricardo García Huerta;B00NQGP42Y;7
25/12/2015;Laura Chávez Castro;B00K15Q2B0;4
25/12/2015;Carlos González Ruiz;B01EYT1URO;4
25/12/2015;Silvia Castro López;B00F3J4B5S;4
25/12/2015;Juan Carlos Rodríguez Medina;B00F3J4B5S;3
25/12/2015;Luisa Fernández Vargas;B00F3J4B5S;1
25/12/2015;José Morales Huamán;B00F3J4B5S;4
25/12/2015;Ana Paula Rojas Torres;B00NQGP42Y;2
25/12/2015;Miguel Ángel Vega López;B01KBH547A;2
25/12/2015;Carla García Castro;B018IZ0SWI;1
25/12/2015;Eduardo Castro Ruiz;B018IZ0SWI;2
25/12/2015;Gabriela Ramírez Vargas;B00F3J4B5S;3
25/12/2015;Ricardo Gómez Medina;B00K15Q2B0;1
25/12/2015;Laura Flores Salazar;B018IZ0SWI;1
25/12/2015;Juan Carlos Rodríguez Delgado;B00F3J4B5S;2
25/12/2015;Luisa García Vásquez;B00NQGP42Y;3
25/12/2015;Ana María Castro Salinas;B00F3J4B5S;1
25/12/2015;Ana María Castro Chávez;B016381QZA;24
25/12/2015;Laura Flores Guzmán;B01LQV1YHO;3
25/12/2015;Carlos González Medina;B00K15Q2B0;2
25/12/2015;Miguel Ángel Vega Torres;B00F3J4B5S;1
25/12/2015;Rafaela Cáceres Castro;B01KBH547A;1
25/12/2015;Carla Fernández Mendoza;B018IZ0SWI;2
25/12/2015;Adrián Vega Ruiz;B01LQV1YHO;1
25/12/2015;Diego Morales Castro;B01KBH547A;2
25/12/2015;Ricardo Gómez Vargas;B01EYT1URO;2
25/12/2015;Luisa García López;B00F3J4B5S;3
25/12/2015;Juan Carlos Rodríguez Huamán;B00NQGP42Y;17
25/12/2015;Ana María Castro Chávez;B00K15Q2B0;2
25/12/2015;Miguel Ángel Vega Torres;B01LQV1YHO;2
25/12/2015;Carla Fernández Mendoza;B00F3J4B5S;3
25/12/2015;Ricardo Gómez Vargas;B018IZ0SWI;3
25/12/2015;Silvia Ramírez Rivera;B016381QZA;2
25/12/2015;Diego Morales Castro;B01DZJFWNC;1
25/12/2015;Gabriela Rojas Huerta;B018IZ0SWI;2
25/12/2015;Eduardo Cáceres Salazar;B00K15Q2B0;2
25/12/2015;Verónica Quispe Rodríguez;B018IZ0SWI;3
25/12/2015;Carlos González Medina;B015YCRYZM;2
26/12/2015;Laura Flores Guzmán;B00K15Q2B0;2
26/12/2015;Julio Vargas López;B00K15Q2B0;2
26/12/2015;Valentina Torres Vega;B00K15Q2B0;2
26/12/2015;Andrés Ramos Silva;B01EYT1URO;3
26/12/2015;Mariana Ruiz Cruz;B018IZ0SWI;3
26/12/2015;Luis Torres Medina;B016381QZA;3
26/12/2015;Ana Paula Sánchez Vargas;B015YCRYZM;2
26/12/2015;Rafaela Cáceres Castro;B00K15Q2B0;2
26/12/2015;Alejandro Ortega Salinas;B00K15Q2B0;2
26/12/2015;Camila Paredes Delgado;B01LQV1YHO;4
26/12/2015;Víctor García Soto;B01LQV1YHO;2
26/12/2015;Sofía Castro Valdez;B00K15Q2B0;4
26/12/2015;Adrián Vega Ruiz;B01EYT1URO;2
26/12/2015;Lucía Pérez Guerra;B01KBH547A;2
26/12/2015;Sebastián Salazar Peña;B018IZ0SWI;3
26/12/2015;Carolina Espinoza Ramírez;B00K15Q2B0;1
26/12/2015;Manuel Rojas Cárdenas;B01DZJFWNC;2
26/12/2015;Gabriela Navarro Gómez;B00NQGP42Y;2
26/12/2015;Andrés Soto Paredes;B01KBH547A;4
26/12/2015;Valeria Tapia Castro;B00K15Q2B0;3
26/12/2015;Eduardo Morales Sánchez;B01DZJFWNC;3
26/12/2015;María Fernández Vásquez;B00F3J4B5S;2
26/12/2015;Jorge Huamán Flores;B00K15Q2B0;2
26/12/2015;Daniela Chávez Paredes;B018IZ0SWI;2
26/12/2015;José López Ramírez;B018IZ0SWI;2
26/12/2015;Ana María Vargas Vega;B00K15Q2B0;23
26/12/2015;Carlos Rivera Castro;B01KBH547A;3
26/12/2015;Brenda Torres Sánchez;B00NQGP42Y;3
26/12/2015;Luis González López;B00NQGP42Y;1
26/12/2015;Patricia Medina Vargas;B01DZJFWNC;3
26/12/2015;Miguel García Huamán;B01KBH547A;1
26/12/2015;Adriana Rodríguez Silva;B00K15Q2B0;2
26/12/2015;Juan Pérez Torres;B00NQGP42Y;2
26/12/2015;Sofía Castro Salinas;B01KBH547A;2
26/12/2015;Diego Morales López;B00K15Q2B0;3
26/12/2015;Mariana Rojas Medina;B01EYT1URO;18
26/12/2015;Alejandro Soto Vásquez;B01KBH547A;2
26/12/2015;Valentina Vega Ruiz;B018IZ0SWI;2
26/12/2015;Andrés Gómez Paredes;B01LQV1YHO;1
26/12/2015;Gabriela Huamán Castro;B01KBH547A;2
26/12/2015;Eduardo Torres López;B00NQGP42Y;1
26/12/2015;Carla Medina Vargas;B018IZ0SWI;1
26/12/2015;Ricardo García Huerta;B00NQGP42Y;3
26/12/2015;Laura Chávez Castro;B01EYT1URO;4
26/12/2015;Carlos González Ruiz;B018IZ0SWI;1
26/12/2015;Silvia Castro López;B00J0O5J4Y;3
26/12/2015;Juan Carlos Rodríguez Medina;B016381QZA;23
26/12/2015;Luisa Fernández Vargas;B01LQV1YHO;19
26/12/2015;José Morales Huamán;B00K15Q2B0;4
26/12/2015;Ana Paula Rojas Torres;B01EYT1URO;3
26/12/2015;Miguel Ángel Vega López;B00K15Q2B0;1
26/12/2015;Carla García Castro;B00F3J4B5S;2
26/12/2015;Eduardo Castro Ruiz;B01KBH547A;2
26/12/2015;Gabriela Ramírez Vargas;B018IZ0SWI;3
26/12/2015;Ricardo Gómez Medina;B00F3J4B5S;2
26/12/2015;Laura Flores Salazar;B01LQV1YHO;3
26/12/2015;Juan Carlos Rodríguez Delgado;B00NQGP42Y;2
26/12/2015;Luisa García Vásquez;B018IZ0SWI;1
26/12/2015;Ana María Castro Salinas;B01DZJFWNC;2
26/12/2015;Ana María Castro Chávez;B01DZJFWNC;3
26/12/2015;Laura Flores Guzmán;B016381QZA;1
26/12/2015;Carlos González Medina;B00K15Q2B0;1
26/12/2015;Miguel Ángel Vega Torres;B00NQGP42Y;2
27/12/2015;Rafaela Cáceres Castro;B00K15Q2B0;2
27/12/2015;Carla Fernández Mendoza;B00K15Q2B0;2
27/12/2015;Adrián Vega Ruiz;B018IZ0SWI;1
27/12/2015;Diego Morales Castro;B016381QZA;4
27/12/2015;Ricardo Gómez Vargas;B00NQGP42Y;2
27/12/2015;Silvia Ramírez Rivera;B015YCRYZM;4
27/12/2015;Eduardo Cáceres Salazar;B01KBH547A;2
27/12/2015;Juan Carlos Rodríguez Huamán;B018IZ0SWI;16
27/12/2015;Gabriela Rojas Huerta;B00NQGP42Y;3
27/12/2015;Verónica Quispe Rodríguez;B01KBH547A;2
27/12/2015;Julio Vargas López;B00K15Q2B0;4
27/12/2015;Valentina Torres Vega;B00K15Q2B0;3
27/12/2015;Mariana Ruiz Cruz;B00K15Q2B0;1
27/12/2015;Luis Torres Medina;B01KBH547A;2
27/12/2015;Andrés Ramos Silva;B00F3J4B5S;4
27/12/2015;Ana Paula Sánchez Vargas;B00K15Q2B0;14
27/12/2015;Alejandro Ortega Salinas;B01KBH547A;24
27/12/2015;Sofía Castro Valdez;B00NQGP42Y;1
27/12/2015;Lucía Pérez Guerra;B01DZJFWNC;2
27/12/2015;Sebastián Salazar Peña;B00NQGP42Y;3
27/12/2015;Carolina Espinoza Ramírez;B01KBH547A;24
27/12/2015;Manuel Rojas Cárdenas;B01KBH547A;2
27/12/2015;Gabriela Navarro Gómez;B00F3J4B5S;3
27/12/2015;Andrés Soto Paredes;B01EYT1URO;3
27/12/2015;Víctor García Soto;B01KBH547A;2
27/12/2015;Camila Paredes Delgado;B01DZJFWNC;2
27/12/2015;Valeria Tapia Castro;B016B7INC2;1
27/12/2015;Eduardo Morales Sánchez;B00NQGP42Y;3
27/12/2015;María Fernández Vásquez;B015YCRYZM;2
27/12/2015;Jorge Huamán Flores;B018IZ0SWI;1
27/12/2015;Daniela Chávez Paredes;B00K15Q2B0;2
27/12/2015;José López Ramírez;B01DZJFWNC;3
27/12/2015;Ana María Vargas Vega;B01KBH547A;3
27/12/2015;Carlos Rivera Castro;B00K15Q2B0;2
27/12/2015;Brenda Torres Sánchez;B018IZ0SWI;3
27/12/2015;Luis González López;B01KBH547A;25
27/12/2015;Patricia Medina Vargas;B00F3J4B5S;1
27/12/2015;Miguel García Huamán;B016B7INC2;2
27/12/2015;Adriana Rodríguez Silva;B016B7INC2;3
27/12/2015;Juan Pérez Torres;B00J0O5J4Y;2
27/12/2015;Sofía Castro Salinas;B01EYT1URO;2
27/12/2015;Diego Morales López;B018IZ0SWI;2
27/12/2015;Mariana Rojas Medina;B00NQGP42Y;17
27/12/2015;Alejandro Soto Vásquez;B016381QZA;2
27/12/2015;Valentina Vega Ruiz;B00K15Q2B0;1
27/12/2015;Andrés Gómez Paredes;B01DZJFWNC;2
27/12/2015;Gabriela Huamán Castro;B016B7INC2;24
27/12/2015;Eduardo Torres López;B018IZ0SWI;1
27/12/2015;Carla Medina Vargas;B018IZ0SWI;3
27/12/2015;Ricardo García Huerta;B00F3J4B5S;1
27/12/2015;Laura Chávez Castro;B00NQGP42Y;2
27/12/2015;Carlos González Ruiz;B018IZ0SWI;3
27/12/2015;Silvia Castro López;B00F3J4B5S;3
27/12/2015;Juan Carlos Rodríguez Medina;B00K15Q2B0;15
27/12/2015;Luisa Fernández Vargas;B00F3J4B5S;4
27/12/2015;José Morales Huamán;B01DZJFWNC;2
27/12/2015;Ana Paula Rojas Torres;B01DZJFWNC;2
27/12/2015;Miguel Ángel Vega López;B016B7INC2;2
27/12/2015;Carla García Castro;B01EYT1URO;1
27/12/2015;Eduardo Castro Ruiz;B00K15Q2B0;2
27/12/2015;Gabriela Ramírez Vargas;B00NQGP42Y;2
27/12/2015;Ricardo Gómez Medina;B018IZ0SWI;2
27/12/2015;Laura Flores Salazar;B00NQGP42Y;1
27/12/2015;Juan Carlos Rodríguez Delgado;B01KBH547A;14
27/12/2015;Luisa García Vásquez;B018IZ0SWI;2
27/12/2015;Ana María Castro Salinas;B00NQGP42Y;1
27/12/2015;Ana María Castro Chávez;B01EYT1URO;1
27/12/2015;Laura Flores Guzmán;B01KBH547A;1
27/12/2015;Carlos González Medina;B00J0O5J4Y;1
27/12/2015;Miguel Ángel Vega Torres;B00K15Q2B0;2
27/12/2015;Rafaela Cáceres Castro;B01LQV1YHO;2
27/12/2015;Carla Fernández Mendoza;B01LQV1YHO;1
28/12/2015;Adrián Vega Ruiz;B018IZ0SWI;3
28/12/2015;Diego Morales Castro;B018IZ0SWI;2
28/12/2015;Ricardo Gómez Vargas;B016B7INC2;3
28/12/2015;Silvia Ramírez Rivera;B00F3J4B5S;3
28/12/2015;Eduardo Cáceres Salazar;B01LQV1YHO;3
28/12/2015;Juan Carlos Rodríguez Huamán;B018IZ0SWI;8
28/12/2015;Gabriela Rojas Huerta;B01KBH547A;24
28/12/2015;Verónica Quispe Rodríguez;B016381QZA;2
28/12/2015;Julio Vargas López;B00NQGP42Y;3
28/12/2015;Valentina Torres Vega;B00NQGP42Y;1
28/12/2015;Mariana Ruiz Cruz;B00K15Q2B0;2
28/12/2015;Luis Torres Medina;B01DZJFWNC;2
28/12/2015;Andrés Ramos Silva;B00F3J4B5S;13
28/12/2015;Ana Paula Sánchez Vargas;B00K15Q2B0;2
28/12/2015;Alejandro Ortega Salinas;B01LQV1YHO;1
28/12/2015;Sofía Castro Valdez;B01DZJFWNC;2
28/12/2015;Lucía Pérez Guerra;B01EYT1URO;2
